Subscription ID,Duration,Type
20448,2677 days 00:00:00.000000000,Monthly
20451,2437 days 00:00:00.000000000,Monthly
20452,1127 days 00:00:00.000000000,Monthly
20453,6209 days 00:00:00.000000000,Yearly
20454,8401 days 00:00:00.000000000,Yearly
20456,2376 days 00:00:00.000000000,Monthly
20458,608 days 00:00:00.000000000,Monthly
20460,2557 days 00:00:00.000000000,Yearly
20462,8766 days 00:00:00.000000000,Yearly
20464,34 days 00:00:00.000000000,Daily
20465,0 days 00:00:00.000000000,One Off
20466,9862 days 00:00:00.000000000,Yearly
20468,0 days 00:00:00.000000000,One Off
20470,6 days 00:00:00.000000000,Daily
20472,0 days 00:00:00.000000000,One Off
20475,6574 days 00:00:00.000000000,Yearly
20479,5114 days 00:00:00.000000000,Yearly
20481,0 days 00:00:00.000000000,One Off
20482,15 days 00:00:00.000000000,Daily
20483,27 days 00:00:00.000000000,Daily
20485,3653 days 00:00:00.000000000,Yearly
20489,4748 days 00:00:00.000000000,Yearly
20490,2038 days 00:00:00.000000000,Monthly
20491,1950 days 00:00:00.000000000,Monthly
20492,5844 days 00:00:00.000000000,Yearly
20496,1461 days 00:00:00.000000000,Yearly
20497,9131 days 00:00:00.000000000,Yearly
20498,10227 days 00:00:00.000000000,Yearly
20499,0 days 00:00:00.000000000,One Off
20502,1095 days 00:00:00.000000000,Monthly
20503,0 days 00:00:00.000000000,One Off
20505,2587 days 00:00:00.000000000,Monthly
20506,0 days 00:00:00.000000000,One Off
20507,0 days 00:00:00.000000000,One Off
20508,0 days 00:00:00.000000000,One Off
20512,7305 days 00:00:00.000000000,Yearly
20515,1095 days 00:00:00.000000000,Yearly
20519,0 days 00:00:00.000000000,One Off
20521,9131 days 00:00:00.000000000,Yearly
20523,1491 days 00:00:00.000000000,Monthly
20526,2710 days 00:00:00.000000000,Monthly
20528,3653 days 00:00:00.000000000,Yearly
20534,0 days 00:00:00.000000000,One Off
20535,9 days 00:00:00.000000000,Daily
20538,43 days 00:00:00.000000000,Daily
20539,0 days 00:00:00.000000000,One Off
20540,4 days 00:00:00.000000000,Daily
20541,5844 days 00:00:00.000000000,Yearly
20543,1461 days 00:00:00.000000000,Yearly
20549,10592 days 00:00:00.000000000,Yearly
20551,0 days 00:00:00.000000000,One Off
20557,244 days 00:00:00.000000000,Monthly
20559,3 days 00:00:00.000000000,Daily
20560,7305 days 00:00:00.000000000,Yearly
20561,6 days 00:00:00.000000000,Daily
20562,0 days 00:00:00.000000000,One Off
20563,1461 days 00:00:00.000000000,Yearly
20564,3653 days 00:00:00.000000000,Yearly
20566,13149 days 00:00:00.000000000,Yearly
20567,16801 days 00:00:00.000000000,Yearly
20570,0 days 00:00:00.000000000,One Off
20571,1734 days 00:00:00.000000000,Monthly
20572,11688 days 00:00:00.000000000,Yearly
20573,1279 days 00:00:00.000000000,Monthly
20577,883 days 00:00:00.000000000,Monthly
20578,15340 days 00:00:00.000000000,Yearly
20579,2649 days 00:00:00.000000000,Monthly
20582,55 days 00:00:00.000000000,Daily
20583,790 days 00:00:00.000000000,Monthly
20584,1461 days 00:00:00.000000000,Yearly
20587,14245 days 00:00:00.000000000,Yearly
20588,50 days 00:00:00.000000000,Daily
20590,18 days 00:00:00.000000000,Daily
20593,5113 days 00:00:00.000000000,Yearly
20594,335 days 00:00:00.000000000,Monthly
20596,2374 days 00:00:00.000000000,Monthly
20597,0 days 00:00:00.000000000,One Off
20599,0 days 00:00:00.000000000,One Off
20600,0 days 00:00:00.000000000,One Off
20601,14245 days 00:00:00.000000000,Yearly
20602,6574 days 00:00:00.000000000,Yearly
20603,1310 days 00:00:00.000000000,Monthly
20604,9132 days 00:00:00.000000000,Yearly
20607,518 days 00:00:00.000000000,Monthly
20608,1400 days 00:00:00.000000000,Monthly
20609,15 days 00:00:00.000000000,Daily
20611,29 days 00:00:00.000000000,Daily
20613,23 days 00:00:00.000000000,Daily
20618,6574 days 00:00:00.000000000,Yearly
20619,2618 days 00:00:00.000000000,Monthly
20623,29 days 00:00:00.000000000,Daily
20624,518 days 00:00:00.000000000,Monthly
20625,8766 days 00:00:00.000000000,Yearly
20627,4748 days 00:00:00.000000000,Yearly
20628,2498 days 00:00:00.000000000,Monthly
20630,17167 days 00:00:00.000000000,Yearly
20631,2191 days 00:00:00.000000000,Yearly
20633,6574 days 00:00:00.000000000,Yearly
20634,33 days 00:00:00.000000000,Daily
20636,6940 days 00:00:00.000000000,Yearly
20637,1065 days 00:00:00.000000000,Monthly
20641,2252 days 00:00:00.000000000,Monthly
20643,0 days 00:00:00.000000000,One Off
20644,0 days 00:00:00.000000000,One Off
20645,790 days 00:00:00.000000000,Monthly
20646,11322 days 00:00:00.000000000,Yearly
20647,1704 days 00:00:00.000000000,Monthly
20648,2557 days 00:00:00.000000000,Monthly
20649,10 days 00:00:00.000000000,Daily
20650,1096 days 00:00:00.000000000,Yearly
20651,7 days 00:00:00.000000000,Daily
20653,34 days 00:00:00.000000000,Daily
20655,1705 days 00:00:00.000000000,Monthly
20657,335 days 00:00:00.000000000,Monthly
20658,54 days 00:00:00.000000000,Daily
20659,0 days 00:00:00.000000000,One Off
20662,44 days 00:00:00.000000000,Daily
20664,1096 days 00:00:00.000000000,Yearly
20666,2557 days 00:00:00.000000000,Yearly
20668,11323 days 00:00:00.000000000,Yearly
20670,1642 days 00:00:00.000000000,Monthly
20672,790 days 00:00:00.000000000,Monthly
20674,8766 days 00:00:00.000000000,Yearly
20675,1492 days 00:00:00.000000000,Monthly
20678,3288 days 00:00:00.000000000,Yearly
20681,0 days 00:00:00.000000000,One Off
20682,2528 days 00:00:00.000000000,Monthly
20684,2467 days 00:00:00.000000000,Monthly
20685,92 days 00:00:00.000000000,Monthly
20686,851 days 00:00:00.000000000,Monthly
20687,2192 days 00:00:00.000000000,Yearly
20688,1613 days 00:00:00.000000000,Monthly
20694,16 days 00:00:00.000000000,Daily
20695,699 days 00:00:00.000000000,Monthly
20696,38 days 00:00:00.000000000,Daily
20697,2344 days 00:00:00.000000000,Monthly
20699,3653 days 00:00:00.000000000,Yearly
20700,0 days 00:00:00.000000000,One Off
20701,1279 days 00:00:00.000000000,Monthly
20702,3287 days 00:00:00.000000000,Yearly
20703,1887 days 00:00:00.000000000,Monthly
20704,12053 days 00:00:00.000000000,Yearly
20707,0 days 00:00:00.000000000,One Off
20710,853 days 00:00:00.000000000,Monthly
20711,11323 days 00:00:00.000000000,Yearly
20715,32 days 00:00:00.000000000,Daily
20721,0 days 00:00:00.000000000,One Off
20722,0 days 00:00:00.000000000,One Off
20725,2557 days 00:00:00.000000000,Yearly
20726,49 days 00:00:00.000000000,Daily
20731,10 days 00:00:00.000000000,Daily
20732,884 days 00:00:00.000000000,Monthly
20734,4018 days 00:00:00.000000000,Yearly
20735,2437 days 00:00:00.000000000,Monthly
20736,4017 days 00:00:00.000000000,Yearly
20738,11 days 00:00:00.000000000,Daily
20742,0 days 00:00:00.000000000,One Off
20749,0 days 00:00:00.000000000,One Off
20750,0 days 00:00:00.000000000,One Off
20751,36 days 00:00:00.000000000,Daily
20752,6209 days 00:00:00.000000000,Yearly
20756,882 days 00:00:00.000000000,Monthly
20758,8766 days 00:00:00.000000000,Yearly
20759,37 days 00:00:00.000000000,Daily
20760,13 days 00:00:00.000000000,Daily
20763,0 days 00:00:00.000000000,One Off
20766,5114 days 00:00:00.000000000,Yearly
20767,54 days 00:00:00.000000000,Daily
20768,0 days 00:00:00.000000000,One Off
20770,12419 days 00:00:00.000000000,Yearly
20771,53 days 00:00:00.000000000,Daily
20772,0 days 00:00:00.000000000,One Off
20773,2922 days 00:00:00.000000000,Yearly
20776,23 days 00:00:00.000000000,Daily
20777,0 days 00:00:00.000000000,One Off
20778,6 days 00:00:00.000000000,Daily
20779,761 days 00:00:00.000000000,Monthly
20783,13879 days 00:00:00.000000000,Yearly
20784,39 days 00:00:00.000000000,Daily
20785,23 days 00:00:00.000000000,Daily
20787,3653 days 00:00:00.000000000,Yearly
20789,5479 days 00:00:00.000000000,Yearly
20791,42 days 00:00:00.000000000,Daily
20792,273 days 00:00:00.000000000,Monthly
20793,20 days 00:00:00.000000000,Daily
20795,0 days 00:00:00.000000000,One Off
20797,10227 days 00:00:00.000000000,Yearly
20801,851 days 00:00:00.000000000,Monthly
20802,24 days 00:00:00.000000000,Daily
20803,0 days 00:00:00.000000000,One Off
20805,2407 days 00:00:00.000000000,Monthly
20806,10592 days 00:00:00.000000000,Yearly
20809,1247 days 00:00:00.000000000,Monthly
20813,5844 days 00:00:00.000000000,Yearly
20817,0 days 00:00:00.000000000,One Off
20819,43 days 00:00:00.000000000,Daily
20823,1096 days 00:00:00.000000000,Yearly
20824,7670 days 00:00:00.000000000,Yearly
20825,0 days 00:00:00.000000000,One Off
20827,2647 days 00:00:00.000000000,Monthly
20830,0 days 00:00:00.000000000,One Off
20831,31 days 00:00:00.000000000,Daily
20832,1461 days 00:00:00.000000000,Monthly
20835,44 days 00:00:00.000000000,Daily
20837,0 days 00:00:00.000000000,One Off
20839,29 days 00:00:00.000000000,Daily
20841,0 days 00:00:00.000000000,One Off
20843,334 days 00:00:00.000000000,Monthly
20844,12784 days 00:00:00.000000000,Yearly
20847,2436 days 00:00:00.000000000,Monthly
20849,1827 days 00:00:00.000000000,Monthly
20850,7 days 00:00:00.000000000,Daily
20852,13880 days 00:00:00.000000000,Yearly
20855,16 days 00:00:00.000000000,Daily
20856,1461 days 00:00:00.000000000,Monthly
20860,13 days 00:00:00.000000000,Daily
20862,23 days 00:00:00.000000000,Daily
20865,45 days 00:00:00.000000000,Daily
20868,0 days 00:00:00.000000000,One Off
20869,609 days 00:00:00.000000000,Monthly
20870,882 days 00:00:00.000000000,Monthly
20876,3653 days 00:00:00.000000000,Yearly
20878,30 days 00:00:00.000000000,Daily
20881,5113 days 00:00:00.000000000,Yearly
20883,7 days 00:00:00.000000000,Daily
20884,8 days 00:00:00.000000000,Daily
20885,1065 days 00:00:00.000000000,Monthly
20886,821 days 00:00:00.000000000,Monthly
20888,19 days 00:00:00.000000000,Daily
20889,0 days 00:00:00.000000000,One Off
20893,2191 days 00:00:00.000000000,Yearly
20894,1096 days 00:00:00.000000000,Yearly
20896,8036 days 00:00:00.000000000,Yearly
20897,0 days 00:00:00.000000000,One Off
20898,35 days 00:00:00.000000000,Daily
20902,0 days 00:00:00.000000000,One Off
20906,0 days 00:00:00.000000000,One Off
20908,1949 days 00:00:00.000000000,Monthly
20910,55 days 00:00:00.000000000,Daily
20911,1796 days 00:00:00.000000000,Monthly
20913,274 days 00:00:00.000000000,Monthly
20914,10227 days 00:00:00.000000000,Yearly
20916,5844 days 00:00:00.000000000,Yearly
20917,13149 days 00:00:00.000000000,Yearly
20918,1795 days 00:00:00.000000000,Monthly
20921,458 days 00:00:00.000000000,Monthly
20925,2099 days 00:00:00.000000000,Monthly
20926,0 days 00:00:00.000000000,One Off
20927,7305 days 00:00:00.000000000,Yearly
20928,2191 days 00:00:00.000000000,Monthly
20931,426 days 00:00:00.000000000,Monthly
20933,457 days 00:00:00.000000000,Monthly
20936,1584 days 00:00:00.000000000,Monthly
20937,1887 days 00:00:00.000000000,Monthly
20938,1095 days 00:00:00.000000000,Yearly
20939,1430 days 00:00:00.000000000,Monthly
20940,5844 days 00:00:00.000000000,Yearly
20941,12053 days 00:00:00.000000000,Yearly
20945,14976 days 00:00:00.000000000,Yearly
20946,8035 days 00:00:00.000000000,Yearly
20947,4748 days 00:00:00.000000000,Yearly
20948,2649 days 00:00:00.000000000,Monthly
20949,53 days 00:00:00.000000000,Daily
20951,151 days 00:00:00.000000000,Daily
20952,1095 days 00:00:00.000000000,Yearly
20956,4749 days 00:00:00.000000000,Yearly
20957,2557 days 00:00:00.000000000,Yearly
20960,2437 days 00:00:00.000000000,Monthly
20961,2129 days 00:00:00.000000000,Monthly
20963,0 days 00:00:00.000000000,One Off
20964,1096 days 00:00:00.000000000,Monthly
20965,2222 days 00:00:00.000000000,Monthly
20966,1096 days 00:00:00.000000000,Yearly
20967,914 days 00:00:00.000000000,Monthly
20968,1461 days 00:00:00.000000000,Yearly
20971,32 days 00:00:00.000000000,Daily
20974,23 days 00:00:00.000000000,Daily
20975,3 days 00:00:00.000000000,Daily
20978,1308 days 00:00:00.000000000,Monthly
20981,21 days 00:00:00.000000000,Daily
20982,21 days 00:00:00.000000000,Daily
20983,2162 days 00:00:00.000000000,Monthly
20985,7305 days 00:00:00.000000000,Yearly
20988,9497 days 00:00:00.000000000,Yearly
20990,2587 days 00:00:00.000000000,Monthly
20991,34 days 00:00:00.000000000,Daily
20994,16 days 00:00:00.000000000,Daily
20995,0 days 00:00:00.000000000,One Off
20997,54 days 00:00:00.000000000,Daily
20998,8401 days 00:00:00.000000000,Yearly
21001,760 days 00:00:00.000000000,Monthly
21002,0 days 00:00:00.000000000,One Off
21003,2251 days 00:00:00.000000000,Monthly
21006,0 days 00:00:00.000000000,One Off
21007,18 days 00:00:00.000000000,Daily
21010,6 days 00:00:00.000000000,Daily
21012,668 days 00:00:00.000000000,Monthly
21013,0 days 00:00:00.000000000,One Off
21014,1946 days 00:00:00.000000000,Monthly
21017,6940 days 00:00:00.000000000,Yearly
21018,39 days 00:00:00.000000000,Daily
21019,0 days 00:00:00.000000000,One Off
21021,486 days 00:00:00.000000000,Monthly
21024,3653 days 00:00:00.000000000,Yearly
21025,304 days 00:00:00.000000000,Monthly
21026,6574 days 00:00:00.000000000,Yearly
21027,4383 days 00:00:00.000000000,Yearly
21028,0 days 00:00:00.000000000,One Off
21031,0 days 00:00:00.000000000,One Off
21035,3653 days 00:00:00.000000000,Yearly
21036,4018 days 00:00:00.000000000,Yearly
21037,1430 days 00:00:00.000000000,Monthly
21042,0 days 00:00:00.000000000,One Off
21043,12054 days 00:00:00.000000000,Yearly
21044,397 days 00:00:00.000000000,Monthly
21049,5 days 00:00:00.000000000,Daily
21054,0 days 00:00:00.000000000,One Off
21055,0 days 00:00:00.000000000,One Off
21056,2345 days 00:00:00.000000000,Monthly
21058,41 days 00:00:00.000000000,Daily
21066,915 days 00:00:00.000000000,Monthly
21070,1858 days 00:00:00.000000000,Monthly
21072,2343 days 00:00:00.000000000,Monthly
21073,1005 days 00:00:00.000000000,Monthly
21074,6939 days 00:00:00.000000000,Yearly
21075,1461 days 00:00:00.000000000,Monthly
21077,489 days 00:00:00.000000000,Monthly
21079,0 days 00:00:00.000000000,One Off
21080,0 days 00:00:00.000000000,One Off
21081,13149 days 00:00:00.000000000,Yearly
21084,3287 days 00:00:00.000000000,Yearly
21085,1066 days 00:00:00.000000000,Monthly
21086,34 days 00:00:00.000000000,Daily
21087,671 days 00:00:00.000000000,Monthly
21088,791 days 00:00:00.000000000,Monthly
21089,670 days 00:00:00.000000000,Monthly
21090,2649 days 00:00:00.000000000,Monthly
21094,0 days 00:00:00.000000000,One Off
21098,1461 days 00:00:00.000000000,Yearly
21100,4383 days 00:00:00.000000000,Yearly
21101,9132 days 00:00:00.000000000,Yearly
21104,39 days 00:00:00.000000000,Daily
21105,13149 days 00:00:00.000000000,Yearly
21106,7305 days 00:00:00.000000000,Yearly
21108,0 days 00:00:00.000000000,One Off
21110,49 days 00:00:00.000000000,Daily
21114,18 days 00:00:00.000000000,Daily
21117,10592 days 00:00:00.000000000,Yearly
21119,15 days 00:00:00.000000000,Daily
21120,6209 days 00:00:00.000000000,Yearly
21121,48 days 00:00:00.000000000,Daily
21122,670 days 00:00:00.000000000,Monthly
21124,14 days 00:00:00.000000000,Daily
21128,1005 days 00:00:00.000000000,Monthly
21129,13514 days 00:00:00.000000000,Yearly
21131,608 days 00:00:00.000000000,Monthly
21135,1767 days 00:00:00.000000000,Monthly
21136,37 days 00:00:00.000000000,Daily
21137,91 days 00:00:00.000000000,Daily
21141,0 days 00:00:00.000000000,One Off
21142,1035 days 00:00:00.000000000,Monthly
21143,2375 days 00:00:00.000000000,Monthly
21146,1461 days 00:00:00.000000000,Yearly
21147,0 days 00:00:00.000000000,One Off
21148,454 days 00:00:00.000000000,Monthly
21150,7305 days 00:00:00.000000000,Yearly
21151,48 days 00:00:00.000000000,Daily
21154,243 days 00:00:00.000000000,Monthly
21155,10227 days 00:00:00.000000000,Yearly
21156,0 days 00:00:00.000000000,One Off
21160,183 days 00:00:00.000000000,One Off
21163,1857 days 00:00:00.000000000,Monthly
21167,699 days 00:00:00.000000000,Monthly
21168,2557 days 00:00:00.000000000,Yearly
21171,4748 days 00:00:00.000000000,Yearly
21172,13149 days 00:00:00.000000000,Yearly
21177,120 days 00:00:00.000000000,Yearly
21180,33 days 00:00:00.000000000,Daily
21183,821 days 00:00:00.000000000,Monthly
21185,0 days 00:00:00.000000000,One Off
21186,760 days 00:00:00.000000000,Monthly
21188,1218 days 00:00:00.000000000,Monthly
21193,41 days 00:00:00.000000000,Daily
21194,1218 days 00:00:00.000000000,Monthly
21199,25 days 00:00:00.000000000,Daily
21200,183 days 00:00:00.000000000,Daily
21203,2313 days 00:00:00.000000000,Monthly
21208,1127 days 00:00:00.000000000,Monthly
21210,8401 days 00:00:00.000000000,Yearly
21211,12 days 00:00:00.000000000,Daily
21212,0 days 00:00:00.000000000,One Off
21213,393 days 00:00:00.000000000,Monthly
21215,1369 days 00:00:00.000000000,Monthly
21216,1188 days 00:00:00.000000000,Monthly
21219,9497 days 00:00:00.000000000,Yearly
21220,1704 days 00:00:00.000000000,Monthly
21221,4018 days 00:00:00.000000000,Yearly
21223,26 days 00:00:00.000000000,Daily
21224,6940 days 00:00:00.000000000,Yearly
21225,2556 days 00:00:00.000000000,Yearly
21226,2404 days 00:00:00.000000000,Monthly
21233,2374 days 00:00:00.000000000,Monthly
21234,1675 days 00:00:00.000000000,Monthly
21238,1005 days 00:00:00.000000000,Monthly
21239,25 days 00:00:00.000000000,Daily
21240,40 days 00:00:00.000000000,Daily
21241,5113 days 00:00:00.000000000,Yearly
21244,1918 days 00:00:00.000000000,Monthly
21247,0 days 00:00:00.000000000,One Off
21248,2557 days 00:00:00.000000000,Yearly
21249,0 days 00:00:00.000000000,One Off
21255,7670 days 00:00:00.000000000,Yearly
21256,22 days 00:00:00.000000000,Daily
21257,39 days 00:00:00.000000000,Daily
21258,9861 days 00:00:00.000000000,Yearly
21259,1340 days 00:00:00.000000000,Monthly
21261,1461 days 00:00:00.000000000,Monthly
21264,1249 days 00:00:00.000000000,Monthly
21265,25 days 00:00:00.000000000,Daily
21266,488 days 00:00:00.000000000,Monthly
21267,1976 days 00:00:00.000000000,Monthly
21269,1979 days 00:00:00.000000000,Monthly
21270,0 days 00:00:00.000000000,One Off
21271,365 days 00:00:00.000000000,Monthly
21272,6940 days 00:00:00.000000000,Yearly
21274,0 days 00:00:00.000000000,One Off
21275,2222 days 00:00:00.000000000,Monthly
21277,4018 days 00:00:00.000000000,Yearly
21278,0 days 00:00:00.000000000,One Off
21279,2680 days 00:00:00.000000000,Monthly
21280,10227 days 00:00:00.000000000,Yearly
21283,4383 days 00:00:00.000000000,Yearly
21284,35 days 00:00:00.000000000,Daily
21287,10958 days 00:00:00.000000000,Yearly
21289,0 days 00:00:00.000000000,One Off
21293,1642 days 00:00:00.000000000,Monthly
21296,2253 days 00:00:00.000000000,Monthly
21297,0 days 00:00:00.000000000,One Off
21298,0 days 00:00:00.000000000,One Off
21299,4018 days 00:00:00.000000000,Yearly
21302,1979 days 00:00:00.000000000,Monthly
21304,1977 days 00:00:00.000000000,Monthly
21305,1826 days 00:00:00.000000000,Yearly
21306,5 days 00:00:00.000000000,Daily
21307,1795 days 00:00:00.000000000,Monthly
21308,0 days 00:00:00.000000000,One Off
21309,8401 days 00:00:00.000000000,Yearly
21310,0 days 00:00:00.000000000,One Off
21316,1979 days 00:00:00.000000000,Monthly
21318,1005 days 00:00:00.000000000,Monthly
21319,5479 days 00:00:00.000000000,Yearly
21320,8 days 00:00:00.000000000,Daily
21323,92 days 00:00:00.000000000,Daily
21324,50 days 00:00:00.000000000,Daily
21327,0 days 00:00:00.000000000,One Off
21329,0 days 00:00:00.000000000,One Off
21333,37 days 00:00:00.000000000,Daily
21337,2284 days 00:00:00.000000000,Monthly
21338,10957 days 00:00:00.000000000,Yearly
